client_id,certificate_id,expiry_date,days_until_expiry
582,b887f98b-584d-4736-8ca3-e2423a93615a,2026-11-01,493.0
582,b0c35fc1-02d4-4b22-ad6c-dfa79378ac21,2027-06-07,711.0
582,3588fac1-09b1-42e6-86a1-a4bf066f6f04,2027-07-08,742.0
582,1e9d2f3b-6c75-47a8-a707-f4cf8c757a27,2027-08-17,782.0
582,38e6e65b-3dbc-4e6d-a151-ad53d617c488,2028-03-21,999.0
582,004f2b25-6c45-404a-bb58-5980f8b1a7a8,2029-08-13,1509.0
582,064bd61a-4370-45dd-aec1-c3f5b734bbc4,2029-10-19,1576.0
582,784ad49e-669d-44b2-a52a-8106786564eb,2032-03-02,2441.0
582,f7c1a846-2f80-463a-abc7-5e2e4606ed39,2035-08-13,3700.0
582,095cd57e-bcac-4d51-a604-7d3b5d082eaa,2036-09-23,4107.0
582,7f46fc9f-4b9d-479b-984f-a11c64825871,2036-11-25,4170.0
582,2d75f95d-136a-4fc2-9287-185c0f454648,2039-07-18,5135.0
583,137f5590-8afb-426a-8de7-4f7ed6fbe9e7,2025-09-22,88.0
583,a52fde81-e5fc-40ee-9f28-4ffd75ce332f,2025-11-02,129.0
583,efc437d1-1c85-4040-b6d8-a2de5b81bfcb,2025-11-17,144.0
583,72c7b0e3-adc3-488b-85af-db3ff261d3e1,2025-11-21,148.0
583,2498de33-aa45-4747-89ca-e1dfbed01dd5,2026-01-20,208.0
583,f7b45dba-a268-4734-b48d-7da03f8b0545,2027-04-08,651.0
583,e8602914-d5c6-4919-9230-521ee2f10a0e,2030-10-28,1950.0
584,e6c3d879-27de-4300-aae0-780fc9515609,2025-09-24,90.0
584,141cb388-eeec-4306-bfb6-6845952cd18a,2025-12-16,173.0
584,d542d764-5abc-4fab-b6ed-30ae8b24f99c,2027-11-09,866.0
584,fd3d5ebd-4a30-4b92-8725-b0194331bfc8,2028-02-04,953.0
584,e7ac178d-c001-4928-a353-d866ca57f769,2028-06-01,1071.0
584,1d33fdf4-07c4-4569-a552-0865f242756f,2028-12-03,1256.0
584,c2e59fea-c657-496a-86fe-ddc6d81ff00e,2029-01-30,1314.0
584,bd3972c7-a85f-42c8-a93e-9f389025c5a6,2030-08-03,1864.0
584,e309ed0d-c02e-4360-a479-e771ce808758,2032-01-25,2404.0
584,9af991ed-acd1-4cf0-b24b-058722010840,2033-05-23,2888.0
584,5f203473-f45d-4146-b474-b5669016cd0b,2033-08-03,2960.0
585,2c48928b-ccf4-4ddb-9ca5-0a5e63adeb66,2026-05-05,313.0
585,cd9ab246-5182-4777-9486-4912c5933ac2,2026-11-19,511.0
585,67f2179a-973b-46e7-b575-7680ed92c3c6,2027-07-29,763.0
585,93a206e2-5ee5-4e41-ab07-c68f0464b0a8,2027-10-05,831.0
585,4d131442-6bb2-4b68-92ac-0e64b564abd0,2028-04-14,1023.0
585,4d534d71-ed62-4de2-b6a1-42d7c68c7130,2028-05-02,1041.0
585,eba07c24-f13c-481d-b2ee-ea04ae5aaa6e,2028-05-11,1050.0
585,8abf7873-c7eb-4656-a5b8-05fc5bca42c2,2028-11-08,1231.0
585,2a116d08-fe3f-46a2-9c0e-ff90cf0f7f18,2028-11-24,1247.0
585,53601a8b-69c9-4723-8e97-c6a7aa34de6a,2029-09-01,1528.0
585,7e8f299a-0396-434b-8e61-c93631535c27,2031-12-22,2370.0
585,0c3391e6-5781-4b8e-ab3c-dfc8b10f0a00,2032-04-30,2500.0
585,a4951275-a461-4a1c-b9a1-41630c6ba019,2032-10-10,2663.0
585,351f7992-74ee-43b3-8452-118be8043ce3,2032-10-29,2682.0
585,6449e44f-7d3b-484d-8362-ccf18aac437c,2032-11-12,2696.0
585,cd1bb750-5a61-4a7f-9532-6ce6f2a32343,2035-08-14,3701.0
585,137609c8-7f6f-4735-8484-ade19a0e6845,2037-03-11,4276.0
585,7f71be42-c825-43d7-a6e0-13c96ec75353,2037-10-06,4485.0
585,e309ed0d-c02e-4360-a479-e771ce808758,2045-03-05,7192.0
586,2d0b0667-b105-47b3-b222-250641444da7,2026-10-25,486.0
586,3cc6a36f-e60f-4e63-bfef-2ef5dd70b44e,2027-12-05,892.0
586,ca8d0853-5a99-4936-a157-12bcc865cc18,2028-01-16,934.0
586,d44badd4-3708-42e4-ae68-7a95934ceba1,2029-07-13,1478.0
586,5ccbf5d7-c6b2-45cb-a08b-4da0e54251a1,2034-03-04,3173.0
586,7cf7ac1c-7f29-4954-8c1d-1468fb1a9b36,2034-07-15,3306.0
587,f12314bc-f1b1-4adc-b03e-0666578b0928,2025-07-08,12.0
587,2f42501c-3ba4-4f93-a942-d93290a71f38,2025-10-10,106.0
587,7e1ff5dc-a82c-453f-ae29-dd3982691f97,2026-03-15,262.0
587,cda5b63e-f534-4db3-ab06-75298492cfe7,2026-10-04,465.0
587,927750de-c465-4f1d-9709-99ed1a6c617e,2026-11-02,494.0
587,12b029e7-8a6d-4eb3-9634-5d310be4e183,2027-06-07,711.0
587,2223e434-5b2d-4bf3-8a3d-98f543cbc6c4,2028-06-12,1082.0
587,3bd93d62-5177-4be9-8b78-5a002d618b8b,2028-09-24,1186.0
587,6449e44f-7d3b-484d-8362-ccf18aac437c,2028-11-20,1243.0
587,67fe9644-6787-4e5e-9a01-68d25b3b0b9f,2029-05-26,1430.0
587,cc967ec7-bd32-48ca-b7da-69f7bfff9bcd,2031-06-09,2174.0
587,097a1831-5e4f-452f-b322-49055e61fda8,2031-11-11,2329.0
587,b9efe655-c8e0-44ab-bb23-6417f71376b1,2032-02-14,2424.0
587,133f5531-3d66-47b3-bc08-e29a62e024e0,2034-03-12,3181.0
587,2e3bebd5-2196-49d8-8523-813baab871a6,2036-07-27,4049.0
587,fd6c6070-71b3-4a47-84ff-64424d9f18ee,2040-04-25,5417.0
587,004067ff-06c7-4294-8a64-9985f97f2142,2043-08-07,6616.0
589,12906aa0-b27c-455d-91ef-c02816d85138,2026-01-25,213.0
589,ce6b3fa6-9893-428f-9627-0c729fdaf5f7,2026-02-20,239.0
589,880a11f7-1174-4218-97ff-a7c81b16594f,2026-06-17,356.0
589,d9c566c7-a0b4-4072-a13e-b28417e03a42,2026-11-14,506.0
589,e1654f4c-c309-43cd-ab96-c5d1b4f6b38c,2026-12-20,542.0
589,ffe815c2-1804-49ab-8b39-1ce5bf565493,2029-08-16,1512.0
589,ef51ca92-3aa5-4d9a-b124-ba66e02cb667,2030-09-27,1919.0
589,09b5f9f3-27e7-410e-bbdd-a62a1c830007,2031-01-23,2037.0
589,061aced1-cd43-402f-a377-c1efb14cf139,2033-10-10,3028.0
589,a87cc7f5-347b-412e-82cb-9c5630de9302,2037-04-15,4311.0
589,bb4d15d7-0062-4212-a554-06d75628d6f2,2041-12-17,6018.0
589,76fcbd7c-c238-4be6-baec-0034c8f6564d,2043-02-26,6454.0
590,e49a345f-72aa-4c53-a3be-7a4c8aeffc78,2027-12-06,893.0
590,567d29d8-0e44-4ccd-ae37-86e003683b28,2028-08-21,1152.0
590,4ae9e554-2a49-4810-ad3c-a7f59ce6849f,2030-01-11,1660.0
590,1521bb34-344e-4b99-a445-95b5b9fa6c0d,2037-03-30,4295.0
590,67c66ac8-5b32-4422-b85e-b26b4ac05a5e,2037-07-29,4416.0
590,7a14f6b8-90fe-46cb-a831-5bff7e4291cd,2039-09-28,5207.0
591,fa17fe16-f866-4a87-97ff-243901034b76,2025-10-30,126.0
591,38fb16f0-0a41-4533-836d-557289bdedf0,2027-03-31,643.0
591,c2e5e3a6-3eb0-441e-b124-92f4c237bd95,2028-03-20,998.0
591,1521bb34-344e-4b99-a445-95b5b9fa6c0d,2029-05-05,1409.0
591,abdc703b-5913-416d-bce0-b6f9131401d2,2031-04-30,2134.0
591,ce64f74c-e411-42e7-9f74-e5db6b4b7d82,2031-12-26,2374.0
591,671ec808-1242-4704-937a-373bc4400b75,2032-05-18,2518.0
591,e97cfd90-2f0a-481e-866d-180d877bb881,2038-05-17,4708.0
592,40124a6c-2641-4764-9535-22362ae23027,2025-08-22,57.0
592,f2004c29-f2e8-44ce-b829-de351bb97923,2025-11-17,144.0
592,17722b69-61d5-41f9-9187-565a4b186fab,2025-12-15,172.0
592,6a4e670c-eecc-454d-b508-20cd08d72abd,2026-11-05,497.0
592,0967ebbe-4e2b-49b5-b1ab-67b7dad49bc9,2026-12-12,534.0
592,1d33fdf4-07c4-4569-a552-0865f242756f,2028-12-04,1257.0
592,6e953e54-4966-4937-8cfd-76431b8683d8,2029-05-23,1427.0
592,1caad2e7-c94d-439d-9c05-95c77de92a21,2030-10-22,1944.0
592,aa51ba66-538e-44e4-a010-41a650747a29,2032-11-23,2707.0
592,be8ebb0d-66cc-4c39-b896-a05834f80327,2032-12-10,2724.0
592,fe5a129d-dbb3-41f4-9b93-d5e6e8a1bc14,2035-11-23,3802.0
592,7da415a8-9903-4170-a3db-aa45e8a9cdcb,2035-12-23,3832.0
592,5a9b87d6-bcaa-4488-81ee-0bfd57adce73,2039-02-28,4995.0
593,b88d5336-9772-4304-983d-d21803f53327,2026-03-21,268.0
593,9dae4db3-6fb0-4f62-9963-5e9924d192bb,2026-09-29,460.0
593,6e4d1e14-42d9-4847-82e2-db4fd1b9b81a,2031-05-06,2140.0
593,8e1ce57b-5f43-4835-87ec-585279ff9b66,2032-06-25,2556.0
593,c9e5f87a-05a5-4c32-becd-8220111bfeea,2032-08-17,2609.0
595,2cf35227-a476-41a2-ad59-e7f2f49de524,2027-10-24,850.0
595,f2bbc6f0-8b2c-4fce-80c6-4ec422195927,2030-07-07,1837.0
595,e1828fb8-cc35-4f66-88f0-bf921ce128ad,2032-08-30,2622.0
595,4c4c1e55-e83a-47ff-8d49-08193c9fb1ca,2033-02-15,2791.0
595,7a17d5f5-9e31-435c-b6f7-f757113a15f1,2033-11-15,3064.0
595,6168b554-c376-455c-80d6-5e53fdc9cb81,2036-11-18,4163.0
595,3d70fb60-7394-40e1-b422-c9a235b44598,2036-12-30,4205.0
595,58e854d6-8cff-4835-ad24-4476167aa122,2041-01-19,5686.0
595,d503fe4b-e267-4f4f-a08e-c50de5957d38,2042-11-08,6344.0
596,019a2a03-f112-4b08-8c18-aa6ef324fb38,2025-08-02,37.0
596,f3201e13-6a32-44f8-a5cc-1433ea506570,2026-05-14,322.0
596,62b30358-e3ca-4b23-9251-e918e6a1dc2b,2027-01-18,571.0
596,ae6dda4a-41df-4e0d-a7da-cacf2c8a8b51,2027-07-04,738.0
596,f5e2d0b0-30a0-43c2-92ae-e1a38b01fae0,2028-07-06,1106.0
596,c2f8f225-d0b1-4a79-9403-eccf1ff96526,2028-07-14,1114.0
596,2d42525b-c17a-41db-9e63-ee82397eb295,2028-08-16,1147.0
596,cb0fb0bb-3d5d-46b8-97f9-8c5eb4631a5c,2029-08-29,1525.0
596,a0a61838-e182-4a45-9745-2f3a8d976b57,2030-12-06,1989.0
596,dc821a50-44d6-4fc2-b961-46e763fa97eb,2031-03-31,2104.0
596,cc967ec7-bd32-48ca-b7da-69f7bfff9bcd,2031-12-25,2373.0
596,cb9db59a-1072-4bd6-a147-d5942cbc4039,2032-11-23,2707.0
596,fa2e015a-4481-4257-92af-e8a5df2d7b7f,2032-12-14,2728.0
596,37631e10-20a3-4610-a225-5554c01c766f,2033-05-06,2871.0
596,360f68f5-c99e-4776-9303-6080386d15ce,2034-06-15,3276.0
596,646a69c9-31f5-4eb2-a51c-ce57e415e479,2035-01-11,3486.0
596,15c24bdb-a7f0-4baa-b62a-202411851893,2035-08-30,3717.0
596,beaea3a2-0295-4002-821a-d0d325d59266,2036-12-30,4205.0
597,7c388e30-6bc1-4c4e-9cab-356cfd9388b5,2025-09-29,95.0
597,274eacd4-fb2a-4226-a470-ae7dd90cfde3,2029-10-15,1572.0
597,6be7889a-138c-420f-8296-e6264cfb982c,2031-12-18,2366.0
597,216bfc93-4c51-4797-a486-f1e6fc9ebfde,2035-03-16,3550.0
598,c66bab8a-35e7-4e49-8b32-b4c8a6a0b1a7,2026-02-16,235.0
598,3a881c79-9913-4efc-8ca3-d0ab0f8fad61,2026-08-31,431.0
598,c643b9a6-951b-403d-946e-e7a1aa6d74b6,2027-01-04,557.0
598,d1f735d6-1b70-4025-8a55-6e30d2868349,2027-02-17,601.0
598,3a884579-40f3-4bed-8566-4b2838022074,2028-03-28,1006.0
598,34b0e601-c49c-40c1-8280-6c3feb7ff321,2028-08-08,1139.0
598,04bc6284-abdc-456c-9ef0-7a7eedc725f4,2029-12-18,1636.0
598,9dae4db3-6fb0-4f62-9963-5e9924d192bb,2030-08-30,1891.0
598,1871f032-04ac-445f-8c22-92760d51d790,2032-01-16,2395.0
598,5f75e848-11c5-43cd-8f1a-85b26e372cc9,2033-01-20,2765.0
598,c8321540-4afc-4ef3-b4f5-2b766e99dea6,2034-05-16,3246.0
598,a3c07c2d-d0d4-4585-9c18-32a4e487a253,2035-09-28,3746.0
600,bbe83e3a-f41b-4ab6-b68e-1e2794bc69c5,2025-11-02,129.0
600,aa725e8b-5666-4ac7-b67c-a78a5046f6ce,2026-01-27,215.0
600,ae1c8daf-7c77-413b-90e1-d1096cf48700,2026-08-11,411.0
600,30562931-eeba-4bce-9764-31824978bc01,2026-09-25,456.0
600,d3f4feb5-1c33-47da-974a-cc88a5fe8573,2027-12-13,900.0
600,4778bdce-62bc-4ca4-97a0-8242cdd6dac5,2028-01-26,944.0
600,6827aaa1-b2e4-4ed1-a83f-29ca803e3ce1,2030-03-11,1719.0
600,fe5a129d-dbb3-41f4-9b93-d5e6e8a1bc14,2031-05-29,2163.0
600,58874be7-f326-4334-8012-32190613bca0,2031-09-20,2277.0
600,4fc43567-86d3-45c2-9b17-58eb69ff85f7,2032-07-08,2569.0
600,813a3bac-e253-4aa7-abae-81e711e9bc18,2035-08-08,3695.0
601,47c08708-edb9-495c-bc9f-34e27ead86ba,2025-10-10,106.0
601,f3d4f4b8-1c70-4d21-9eee-86e6e24c14d2,2033-07-13,2939.0
601,4d534d71-ed62-4de2-b6a1-42d7c68c7130,2034-08-25,3347.0
601,0642b60c-08e2-48f4-836e-f3b87546c17f,2035-03-03,3537.0
601,ccdab705-6084-4ccd-9287-94ac6e5e2341,2038-02-11,4613.0
602,fb420961-f7b2-49d9-ab71-dad1b9a4089f,2025-07-01,5.0
602,5c6e53af-da2b-4ace-8bfc-d42410b12d6f,2025-12-11,168.0
602,c2e5e3a6-3eb0-441e-b124-92f4c237bd95,2025-12-24,181.0
602,d2b3aae6-4d27-4206-95bc-bd165c1b72ed,2026-03-18,265.0
602,4491f6f4-3225-4c45-bd0b-d46933b62d08,2026-10-15,476.0
602,acb99b01-26af-4763-84f0-dfa1cee608ef,2027-10-13,839.0
602,1d0ef9a1-de1e-4d6e-af8a-15fcb3d25d14,2028-07-20,1120.0
602,316a7b6d-00d6-4c41-aa6b-45b71daa5773,2030-03-28,1736.0
602,1ddcfdd2-ecb7-4761-bb5e-52240c913e30,2031-01-04,2018.0
602,94fb90c1-1565-4e2b-92dc-362f67a65a0b,2031-01-10,2024.0
602,f4405472-16ef-4aea-94c0-ff74411e7735,2031-06-24,2189.0
602,004067ff-06c7-4294-8a64-9985f97f2142,2032-08-26,2618.0
602,cd313f5e-a71e-4e45-b89b-6255af2b97d5,2032-09-21,2644.0
602,01e44997-16e7-4168-ae55-8fcfae090d7c,2033-01-14,2759.0
602,22eb99c5-319a-4d9c-90c2-548491b9ecbc,2038-09-29,4843.0
602,1fe28e9c-1e63-4c3c-8872-741fbc3e1a27,2039-11-20,5260.0
604,7c519396-d4c7-4860-b296-6f504a32eb2f,2026-02-05,224.0
604,5a01c754-2fc5-4f87-bee9-faad36aca0dc,2026-03-11,258.0
604,59c548ad-ffc6-4215-8720-297a89c27370,2026-03-21,268.0
604,a2e5c8b8-d425-4a15-9601-a430c8af9424,2026-07-02,371.0
604,ff12dd65-b17a-4c71-bc4b-4a42f706e6c1,2028-09-26,1188.0
604,14da9c0d-5040-4670-bb96-2c221021ae59,2029-01-10,1294.0
604,697839e6-9f4e-4d5d-bd40-ccd9ddd25087,2030-10-13,1935.0
604,98f08a95-61a3-4e7c-b168-3d0f6cff5105,2032-10-05,2658.0
604,c03e588a-e089-4303-938f-525179cc538a,2033-06-16,2912.0
604,5093d4c0-3cc3-475e-9ebc-ccbe99845b8f,2033-10-20,3038.0
604,824a2daa-df1b-4ada-bd49-e8e2c49e0993,2036-09-04,4088.0
604,eba07c24-f13c-481d-b2ee-ea04ae5aaa6e,2037-07-02,4389.0
604,bb75a60c-29e3-4be8-9c6e-494b703ac0ba,2038-01-27,4598.0
605,a1f4b749-b603-4a8b-8772-fbc65b5dac77,2025-08-18,53.0
605,af3098c1-0661-432a-8d2c-fa4e104d7b76,2028-05-11,1050.0
605,14da9c0d-5040-4670-bb96-2c221021ae59,2029-02-10,1325.0
605,a6ad0996-f79a-4f52-8652-ec438cd9d7ff,2030-03-21,1729.0
605,f8fc88ee-e892-4a7a-9d1d-41f6d19ded27,2034-11-05,3419.0
605,753f0c44-b480-4338-88c6-52f5bf4ebb0d,2038-05-19,4710.0
605,31136227-a220-493d-a2f5-4820aa925b3d,2041-01-12,5679.0
606,ea5fd521-2d55-4498-b40a-fd57a2df9efd,2027-07-01,735.0
606,1716d0fc-7e26-4d83-833e-1f600c3de007,2028-02-22,971.0
606,5ccbf5d7-c6b2-45cb-a08b-4da0e54251a1,2028-03-31,1009.0
606,8aa68005-a819-4174-a217-18d3253cf86c,2028-11-23,1246.0
606,078e209f-88e4-4e2d-bcdf-a0b73f80b4a2,2038-01-02,4573.0
606,d1598a18-5aed-4ba9-ad1e-ca8b161f4d94,2038-10-26,4870.0
606,14b0ef57-b616-437c-a798-70cc26f894ef,2039-05-28,5084.0
607,08a372cd-683f-4792-a8b3-9bb01a2a9809,2026-12-21,543.0
607,e5167cc8-bdf4-42dd-95cd-7fcd176725f5,2027-01-19,572.0
608,43377c9a-4b48-4129-bf21-2beca7fa051e,2025-07-31,35.0
608,44477175-8cc1-40d7-a8ad-47eb5ac11f01,2025-08-17,52.0
608,9dae4db3-6fb0-4f62-9963-5e9924d192bb,2026-07-11,380.0
608,92eaef14-4575-4981-92bd-0782b30b3c0c,2026-08-09,409.0
608,839a71ba-cbf3-4c9a-9c9e-45c96e7ecd8e,2026-12-17,539.0
608,ef9c5dde-ef1b-4165-9a57-8b6d00aaa3c7,2027-03-28,640.0
608,f70cbed6-165f-49a3-848b-5adb6b00f7d0,2028-06-11,1081.0
608,4c8bdf23-6b4f-4e40-8d0c-2e152a353237,2029-02-15,1330.0
608,5233937a-05e6-4107-8dfd-afcc84edffa4,2029-05-02,1406.0
608,2aaa6feb-6afe-4efc-9bce-4ce41fd6a364,2029-08-01,1497.0
608,9ac2c274-24e7-4927-aa7c-e4768d16d6d3,2030-01-21,1670.0
608,fedcb71f-56b0-4876-9be7-117893b21c30,2031-01-04,2018.0
608,49078cf0-6fc0-444a-a590-f93695ef1451,2034-04-09,3209.0
608,289e34d2-253a-473b-a0a6-cf6d4dd7b3bf,2034-04-24,3224.0
608,16de0705-0b90-444a-87f1-0e7604173072,2037-11-18,4528.0
608,c0405c21-94b6-4d65-affa-d98f42c22114,2040-04-03,5395.0
608,4e0e3ddd-0266-4e57-8651-e2ad4c27e0be,2041-01-23,5690.0
608,c1e61667-0f8f-4baa-bb7f-7fa330d92c85,2042-12-21,6387.0
609,c9a1b4f6-cc06-4093-b8be-9960549ad517,2025-07-19,23.0
609,a2467c9b-dd9f-4849-b14e-f482dbf244ea,2025-10-07,103.0
609,b63d3e21-44e3-4db2-b02d-b4f350e9a454,2026-08-04,404.0
609,b5bf5ac6-9a80-4327-a545-62f39b217332,2031-03-26,2099.0
609,75809618-6a40-4206-a263-1d121bb0993a,2033-11-06,3055.0
609,ffadb017-eb43-41f1-82e5-44b1df58b783,2040-03-15,5376.0
610,15c07018-ae33-44d5-b647-488071cd585f,2025-08-02,37.0
610,37aaa8cb-d92b-4bc4-a1e3-fcb99bfa55bf,2025-09-17,83.0
610,014e3c6b-8f45-4831-bdd6-43186072cda6,2025-09-24,90.0
610,775dabd9-ae20-4451-a91b-ff4d2fb3a8c1,2026-06-15,354.0
610,14132be8-8d97-4653-b3ac-4ffeacac5302,2026-09-16,447.0
610,874e9218-97fd-4fe4-bc1a-05f69adb803d,2026-09-25,456.0
610,1b3df7db-1dcc-4f03-bd13-25fc335089e2,2027-02-01,585.0
610,c2799f98-c28c-425e-9d1c-c6c83b8496ed,2028-01-08,926.0
610,6f8c947b-b274-43d3-897e-9b3ad0719d8a,2028-05-05,1044.0
610,43656cca-d797-4be0-a93d-6a91b8bfa13d,2029-05-25,1429.0
610,a57d5741-23ec-400a-a64e-8f4df0f841d0,2031-08-30,2256.0
612,1466a964-b9d3-4fa6-9499-188d2f97b5f8,2029-01-10,1294.0
612,6e97cd52-4c30-4c54-befb-43aa25945cd8,2031-09-30,2287.0
612,f46489bb-bc13-4f2d-adbe-203bbf570f1f,2035-06-26,3652.0
612,6cfcdfd2-646e-4728-83be-f67ed623f50e,2035-08-14,3701.0
612,5e06c15f-6f0d-48c7-950a-f4e05a5a6027,2038-10-11,4855.0
613,97e6f830-c093-4473-921a-6e24c1d6beaa,2025-11-18,145.0
613,9fdcb161-c139-4c8d-b725-c38571b3fc56,2026-09-02,433.0
613,ef981de2-03a6-4f38-a202-2240271bc021,2028-12-21,1274.0
613,08a372cd-683f-4792-a8b3-9bb01a2a9809,2030-04-12,1751.0
613,3a093554-8c0a-4f3e-b90c-962ee3dc440f,2032-04-20,2490.0
613,0c6e0dd1-0bb9-4281-8913-130ef03188e8,2033-09-25,3013.0
613,9ac5593a-4e0d-4bd3-85cb-532a24868077,2033-11-26,3075.0
613,d54e6034-b5f2-49e3-a895-9cbc80abd472,2035-01-06,3481.0
613,6d38892a-324a-46bc-b350-031a0d59bf01,2036-10-03,4117.0
614,4a8f82da-f21f-4afb-840b-376e494f395a,2025-09-19,85.0
614,b3cb45cb-47d8-451f-8563-de66a4a99e9d,2026-03-14,261.0
614,2d483d11-b3d6-4f24-bb1c-290529c0f0bd,2027-06-30,734.0
614,3d18f30c-5b9d-4f6a-9eee-fd2cd06a9f78,2029-02-21,1336.0
614,d6c5396d-c492-4e30-986e-9b0c218f4387,2029-03-18,1361.0
614,4ef74c56-8b7b-4323-897b-8add4060cd18,2031-01-31,2045.0
614,5c04dd4d-c1b1-4c04-b702-6cd44a1f170f,2032-08-25,2617.0
614,b1375a01-56ed-4c45-a6a8-e659814f1a6d,2032-10-20,2673.0
614,63ed3071-1d86-40a9-bebf-9ff8bde5304c,2033-03-04,2808.0
614,dd08bc8b-da2f-4aa6-8851-f38993e68007,2034-11-04,3418.0
614,0ab8f5a3-b889-4609-9ea6-cb0b098e3983,2035-02-20,3526.0
614,ec79e245-0da4-48c5-b130-95e2b6fa1ba4,2036-06-30,4022.0
614,32de29ea-2c1c-4306-acd8-896d2d96c701,2036-11-02,4147.0
614,69ee48f5-a02a-4935-ad14-02f42114398a,2038-01-06,4577.0
615,824a2daa-df1b-4ada-bd49-e8e2c49e0993,2027-10-07,833.0
615,b81969a9-e071-499f-8ede-62c1e56c80ef,2028-02-17,966.0
615,c03e588a-e089-4303-938f-525179cc538a,2028-07-10,1110.0
615,f6fa9fa8-f973-4f62-bed7-2b9778814c0f,2029-02-16,1331.0
615,9dd807c1-fdf4-411a-982d-473a77640eaa,2029-11-04,1592.0
615,a47c12d1-14fb-4472-bf61-7f707ab32a5c,2030-05-30,1799.0
615,bf501880-84c8-4f5a-b749-5d41c5cea6fc,2036-05-06,3967.0
616,fac4c486-060a-4276-a606-2f4d559aea96,2025-11-24,151.0
616,ebe4fc1e-03de-4144-a562-9347f1784632,2032-09-01,2624.0
616,1754c40c-b7e2-4ef9-8acc-fd622de1c23c,2032-10-07,2660.0
616,7fdfb9a1-adb7-4655-835e-f686dc580568,2034-07-19,3310.0
616,de589ca4-d110-4a5c-ac5f-9b48875588b8,2035-06-02,3628.0
616,fdaf4379-2ec5-4790-a332-70e7dd4bb7d9,2037-07-26,4413.0
616,7174583a-0b08-47ff-9e5c-fe654c9963b8,2038-02-25,4627.0
616,bfe2ae29-3716-4413-a10c-11062e85cde7,2041-10-10,5950.0
617,acb74fb1-4103-46ab-9cd1-4f13be13819c,2025-09-15,81.0
617,122a02d2-b980-4f6a-a035-df872d8bad15,2025-10-01,97.0
617,5d197cec-1357-41d5-adac-f33d813d16f8,2026-02-12,231.0
617,b43f55cc-ac43-450c-b6b7-bdaad07d4e1c,2027-01-22,575.0
617,3e9e157b-b962-46a9-ba6c-6a09c440c4d6,2027-03-22,634.0
617,bd3972c7-a85f-42c8-a93e-9f389025c5a6,2027-12-05,892.0
617,29cd4bb6-026a-4003-bd1f-bfb566045ee4,2028-04-30,1039.0
617,bed86061-07cd-40ef-93cf-94a0276e613f,2028-12-16,1269.0
617,37aaa8cb-d92b-4bc4-a1e3-fcb99bfa55bf,2032-07-14,2575.0
617,9858b028-f435-4195-9a54-f42d7877af35,2032-12-30,2744.0
617,d7c07221-b7b6-4732-b2a6-fbdda224a0a3,2033-10-16,3034.0
617,4f2af63a-6639-4ccf-81b4-b7f728478779,2033-10-24,3042.0
617,3e60bcd7-c44a-48f5-8acb-ec62c38545c3,2034-03-14,3183.0
617,76e2be20-97fe-4cd5-8b35-6eb61eb27aa0,2039-01-08,4944.0
617,bad0484e-4ef7-4211-8583-b08f4033b66e,2042-05-04,6156.0
618,e3d06e42-da8b-4c5a-bcf9-c52d56246342,2027-05-20,693.0
618,9fea473c-f474-4aa8-887e-1dfbb120b676,2027-05-30,703.0
618,f4d6a22f-fac1-4c5d-a073-b8e8c2670f87,2028-01-09,927.0
618,bee1096f-8ecf-4473-a108-d9cc4ed3f963,2030-06-03,1803.0
618,3f6f30c9-f99b-4d32-8b3b-1c9e24995a31,2030-10-19,1941.0
618,064bd61a-4370-45dd-aec1-c3f5b734bbc4,2034-03-15,3184.0
618,a989311c-3b69-49e5-949b-1ee18e07e127,2036-06-28,4020.0
618,d3f4feb5-1c33-47da-974a-cc88a5fe8573,2040-04-17,5409.0
618,4ffefc06-1225-4fab-9a77-a6915a56ef3d,2040-12-05,5641.0
619,e6d5357d-70f0-4927-bce1-9e17e56c3078,2026-06-15,354.0
619,24ae07f5-c2f3-4d03-9a83-65a8b13aa2b8,2026-09-26,457.0
619,a091df8c-2690-41a0-a647-90669a0a07f8,2027-08-02,767.0
619,549f48aa-68fa-43c4-a70f-4a7fbb549ba4,2027-11-17,874.0
619,9c060164-f43f-44cd-abb0-d8dd4a5a827a,2028-03-24,1002.0
619,6f077a30-d1ad-4403-8b8a-0e25345cf3b7,2028-07-22,1122.0
619,a95596db-fe4e-4363-966b-52a034e5dcb4,2029-11-03,1591.0
619,e3d06e42-da8b-4c5a-bcf9-c52d56246342,2030-03-26,1734.0
619,42b5d590-dd27-4e85-90db-29f154155029,2032-05-27,2527.0
620,600ec10e-ede7-4755-9ec3-4b2b63ee974a,2025-11-01,128.0
620,ad5b29ca-794b-4851-8993-5023df041af8,2026-02-01,220.0
620,3f8a1379-253f-4155-b412-20705b366893,2026-04-08,286.0
620,57fb5d71-ad8f-49f3-952a-8c84e66091ac,2026-05-07,315.0
620,7c75f11d-ee6a-4cde-938f-0fcf5b026b66,2026-09-30,461.0
620,eb856330-92c3-4197-a4e7-848fb036dd29,2027-04-03,646.0
620,216bfc93-4c51-4797-a486-f1e6fc9ebfde,2028-09-10,1172.0
620,4838cfe2-79d3-403d-ae59-ac140fa074d7,2032-08-04,2596.0
620,efc437d1-1c85-4040-b6d8-a2de5b81bfcb,2033-07-04,2930.0
620,7174583a-0b08-47ff-9e5c-fe654c9963b8,2038-03-16,4646.0
